cleanName,groupId,groupName,productId,subTypeName,extCardType,extNumber,extRarity,releaseDate,releaseYear,marketPrice
Toxel,2626,SWSH02: Rebel Clash,213152,Reverse Holofoil,Lightning,068/192,Common,2020-05-01,2020,0.23
Toxel,2626,SWSH02: Rebel Clash,213152,Normal,Lightning,068/192,Common,2020-05-01,2020,0.09
Toxtricity,2626,SWSH02: Rebel Clash,213153,Normal,Lightning,069/192,Rare,2020-05-01,2020,0.27
Toxtricity,2626,SWSH02: Rebel Clash,213153,Reverse Holofoil,Lightning,069/192,Rare,2020-05-01,2020,0.6
Toxtricity V,2626,SWSH02: Rebel Clash,213154,Holofoil,Lightning,070/192,Ultra Rare,2020-05-01,2020,0.89
Toxtricity V Full Art,2626,SWSH02: Rebel Clash,213155,Holofoil,Lightning,182/192,Ultra Rare,2020-05-01,2020,3.59
Toxtricity VMAX,2626,SWSH02: Rebel Clash,213156,Holofoil,Lightning,071/192,Ultra Rare,2020-05-01,2020,2.91
Toxtricity VMAX Secret,2626,SWSH02: Rebel Clash,213157,Holofoil,Lightning,196/192,Secret Rare,2020-05-01,2020,10.14
Training Court,2626,SWSH02: Rebel Clash,213280,Normal,Stadium,169/192,Uncommon,2020-05-01,2020,0.19
Training Court,2626,SWSH02: Rebel Clash,213280,Reverse Holofoil,Stadium,169/192,Uncommon,2020-05-01,2020,0.85
Tranquill,2626,SWSH02: Rebel Clash,213244,Reverse Holofoil,Colorless,144/192,Uncommon,2020-05-01,2020,0.21
Tranquill,2626,SWSH02: Rebel Clash,213244,Normal,Colorless,144/192,Uncommon,2020-05-01,2020,0.09
Trevenant,2626,SWSH02: Rebel Clash,213085,Normal,Grass,015/192,Rare,2020-05-01,2020,0.19
Trevenant,2626,SWSH02: Rebel Clash,213085,Reverse Holofoil,Grass,015/192,Rare,2020-05-01,2020,0.42
Trubbish,2626,SWSH02: Rebel Clash,213209,Normal,Darkness,117/192,Common,2020-05-01,2020,0.11
Trubbish,2626,SWSH02: Rebel Clash,213209,Reverse Holofoil,Darkness,117/192,Common,2020-05-01,2020,0.28
Turffield Stadium,2626,SWSH02: Rebel Clash,213281,Reverse Holofoil,Stadium,170/192,Uncommon,2020-05-01,2020,0.45
Turffield Stadium,2626,SWSH02: Rebel Clash,213281,Normal,Stadium,170/192,Uncommon,2020-05-01,2020,0.14
Twin Energy,2626,SWSH02: Rebel Clash,213285,Normal,Special Energy,174/192,Uncommon,2020-05-01,2020,0.2
Twin Energy,2626,SWSH02: Rebel Clash,213285,Reverse Holofoil,Special Energy,174/192,Uncommon,2020-05-01,2020,1.0
Twin Energy Secret,2626,SWSH02: Rebel Clash,213286,Holofoil,Special Energy,209/192,Secret Rare,2020-05-01,2020,3.39
Tympole,2626,SWSH02: Rebel Clash,213123,Normal,Water,044/192,Common,2020-05-01,2020,0.07
Tympole,2626,SWSH02: Rebel Clash,213123,Reverse Holofoil,Water,044/192,Common,2020-05-01,2020,0.2
Unfezant,2626,SWSH02: Rebel Clash,213245,Reverse Holofoil,Colorless,145/192,Rare,2020-05-01,2020,0.44
Unfezant,2626,SWSH02: Rebel Clash,213245,Normal,Colorless,145/192,Rare,2020-05-01,2020,0.16
Vikavolt,2626,SWSH02: Rebel Clash,213149,Reverse Holofoil,Lightning,066/192,Holo Rare,2020-05-01,2020,0.53
Vikavolt,2626,SWSH02: Rebel Clash,213149,Holofoil,Lightning,066/192,Holo Rare,2020-05-01,2020,0.29
Voltorb,2626,SWSH02: Rebel Clash,213137,Normal,Lightning,056/192,Common,2020-05-01,2020,0.08
Voltorb,2626,SWSH02: Rebel Clash,213137,Reverse Holofoil,Lightning,056/192,Common,2020-05-01,2020,0.19
Vullaby,2626,SWSH02: Rebel Clash,213213,Reverse Holofoil,Darkness,119/192,Common,2020-05-01,2020,0.24
Vullaby,2626,SWSH02: Rebel Clash,213213,Normal,Darkness,119/192,Common,2020-05-01,2020,0.11
Vulpix,2626,SWSH02: Rebel Clash,213099,Reverse Holofoil,Fire,024/192,Common,2020-05-01,2020,0.48
Vulpix,2626,SWSH02: Rebel Clash,213099,Normal,Fire,024/192,Common,2020-05-01,2020,0.17
Whiscash,2626,SWSH02: Rebel Clash,213188,Reverse Holofoil,Fighting,100/192,Rare,2020-05-01,2020,0.48
Whiscash,2626,SWSH02: Rebel Clash,213188,Normal,Fighting,100/192,Rare,2020-05-01,2020,0.2
Wingull,2626,SWSH02: Rebel Clash,213119,Reverse Holofoil,Water,041/192,Common,2020-05-01,2020,0.19
Wingull,2626,SWSH02: Rebel Clash,213119,Normal,Water,041/192,Common,2020-05-01,2020,0.05
Xatu,2626,SWSH02: Rebel Clash,213163,Reverse Holofoil,Psychic,077/192,Uncommon,2020-05-01,2020,0.29
Xatu,2626,SWSH02: Rebel Clash,213163,Normal,Psychic,077/192,Uncommon,2020-05-01,2020,0.1
Zacian,2626,SWSH02: Rebel Clash,213237,Reverse Holofoil,Metal,139/192,Rare,2020-05-01,2020,0.72
Zacian,2626,SWSH02: Rebel Clash,213237,Normal,Metal,139/192,Rare,2020-05-01,2020,0.4
Zamazenta,2626,SWSH02: Rebel Clash,213240,Reverse Holofoil,Metal,140/192,Rare,2020-05-01,2020,0.8
Zamazenta,2626,SWSH02: Rebel Clash,213240,Normal,Metal,140/192,Rare,2020-05-01,2020,0.45
Alolan Raichu SM65 25 Pikachu Stamped,2686,Battle Academy,219106,Normal,Lightning,SM65,Promo,2020-07-31,2020,0.51
Alolan Raichu SM65 56 Pikachu Stamped,2686,Battle Academy,219107,Normal,Lightning,SM65,Promo,2020-07-31,2020,0.51
Blitzle 81 214 1 Pikachu Stamped,2686,Battle Academy,219108,Normal,Lightning,081/214,Promo,2020-07-31,2020,0.13
Blitzle 81 214 19 Pikachu Stamped,2686,Battle Academy,219109,Normal,Lightning,081/214,Promo,2020-07-31,2020,0.13
Blitzle 81 214 45 Pikachu Stamped,2686,Battle Academy,219110,Normal,Lightning,081/214,Promo,2020-07-31,2020,0.19
Bug Catcher 189 236 26 Pikachu Stamped,2686,Battle Academy,219111,Normal,Supporter,189/236,Promo,2020-07-31,2020,0.2
Bug Catcher 189 236 34 Charizard Stamped,2686,Battle Academy,219056,Normal,Supporter,189/236,Promo,2020-07-31,2020,0.09
Bug Catcher 189 236 44 Pikachu Stamped,2686,Battle Academy,219112,Normal,Supporter,189/236,Promo,2020-07-31,2020,0.14
Bug Catcher 189 236 46 Pikachu Stamped,2686,Battle Academy,219113,Normal,Supporter,189/236,Promo,2020-07-31,2020,0.11
Bug Catcher 189 236 47 Charizard Stamped,2686,Battle Academy,219057,Normal,Supporter,189/236,Promo,2020-07-31,2020,0.09
Bug Catcher 189 236 51 Pikachu Stamped,2686,Battle Academy,219114,Normal,Supporter,189/236,Promo,2020-07-31,2020,0.1
Bug Catcher 189 236 Mewtwo Stamped,2686,Battle Academy,219183,Normal,Supporter,189/236,Promo,2020-07-31,2020,0.11
Chansey 46 68 47 Pikachu Stamped,2686,Battle Academy,219116,Normal,Colorless,046/068,Promo,2020-07-31,2020,0.27
Chansey 46 68 5 Pikachu Stamped,2686,Battle Academy,219115,Normal,Colorless,046/068,Promo,2020-07-31,2020,0.25
Charizard 3 70 39 Charizard Stamped,2686,Battle Academy,219058,Normal,Fire,003/070,Promo,2020-07-31,2020,4.95
Charizard GX 9 68 60 Charizard Stamped,2686,Battle Academy,219059,Holofoil,Fire,009/068,Promo,2020-07-31,2020,10.86
Charmander 18 147 1 Charizard Stamped,2686,Battle Academy,219029,Normal,Fire,018/147,Promo,2020-07-31,2020,0.36
Charmander 18 147 16 Charizard Stamped,2686,Battle Academy,219048,Normal,Fire,018/147,Promo,2020-07-31,2020,0.31
Charmander 18 147 42 Charizard Stamped,2686,Battle Academy,219049,Normal,Fire,018/147,Common,2020-07-31,2020,0.29
Charmander 18 147 56 Charizard Stamped,2686,Battle Academy,219050,Normal,Fire,018/147,Promo,2020-07-31,2020,0.49
Charmeleon 8 68 15 Charizard Stamped,2686,Battle Academy,219051,Normal,Fire,008/068,Promo,2020-07-31,2020,0.38
Charmeleon 8 68 30 Charizard Stamped,2686,Battle Academy,219052,Normal,Fire,008/068,Promo,2020-07-31,2020,0.38
Charmeleon 8 68 51 Charizard Stamped,2686,Battle Academy,219053,Normal,Fire,008/068,Promo,2020-07-31,2020,0.41
Cresselia 87 236 Mewtwo Stamped,2686,Battle Academy,219180,Normal,Psychic,087/236,Promo,2020-07-31,2020,0.21
Cynthia 119 156 21 Charizard Stamped,2686,Battle Academy,219060,Normal,Supporter,119/156,Promo,2020-07-31,2020,0.45
Cynthia 119 156 24 Pikachu Stamped,2686,Battle Academy,219120,Normal,Supporter,119/156,Promo,2020-07-31,2020,0.44
Cynthia 119 156 50 Charizard Stamped,2686,Battle Academy,219062,Normal,Supporter,119/156,Promo,2020-07-31,2020,0.48
Cynthia 119 156 50 Pikachu Stamped,2686,Battle Academy,219121,Normal,Supporter,119/156,Promo,2020-07-31,2020,0.45
Cynthia 119 156 59 Charizard Stamped,2686,Battle Academy,219063,Normal,Supporter,119/156,Promo,2020-07-31,2020,0.37
Cynthia 119 156 59 Pikachu Stamped,2686,Battle Academy,219122,Normal,Supporter,119/156,Promo,2020-07-31,2020,0.43
Cynthia 119 156 Mewtwo Stamped,2686,Battle Academy,219184,Normal,Supporter,119/156,Promo,2020-07-31,2020,0.45
Eevee 49 68 26 Charizard Stamped,2686,Battle Academy,219064,Normal,Colorless,049/068,Promo,2020-07-31,2020,0.38
Eevee 49 68 36 Charizard Stamped,2686,Battle Academy,219065,Normal,Colorless,049/068,Promo,2020-07-31,2020,0.52
Eevee 49 68 Mewtwo Stamped,2686,Battle Academy,219174,Normal,Colorless,049/068,Promo,2020-07-31,2020,0.44
Electabuzz 43 156 41 Pikachu Stamped,2686,Battle Academy,219125,Normal,Lightning,043/156,Promo,2020-07-31,2020,0.15
Electabuzz 43 156 58 Pikachu Stamped,2686,Battle Academy,219126,Normal,Lightning,043/156,Promo,2020-07-31,2020,0.17
Electabuzz 43 156 6 Pikachu Stamped,2686,Battle Academy,219123,Normal,Lightning,043/156,Promo,2020-07-31,2020,0.16
Electivire 43 147 32 Pikachu Stamped,2686,Battle Academy,219124,Normal,Lightning,043/147,Promo,2020-07-31,2020,0.23
Electivire 43 147 53 Pikachu Stamped,2686,Battle Academy,219127,Normal,Lightning,043/147,Promo,2020-07-31,2020,0.21
Electropower 172 214 34 Pikachu Stamped,2686,Battle Academy,219128,Normal,Item,172/214,Promo,2020-07-31,2020,0.42
Espeon 89 214 Mewtwo Stamped,2686,Battle Academy,219172,Normal,Psychic,089/214,Promo,2020-07-31,2020,1.37
Flareon SM186 27 Charizard Stamped,2686,Battle Academy,219066,Normal,Fire,SM186,Promo,2020-07-31,2020,0.66
Flareon SM186 44 Charizard Stamped,2686,Battle Academy,219067,Normal,Fire,SM186,Promo,2020-07-31,2020,0.83
Great Ball 119 149 29 Pikachu Stamped,2686,Battle Academy,219129,Normal,Item,119/149,Promo,2020-07-31,2020,0.12
Great Ball 119 149 33 Charizard Stamped,2686,Battle Academy,219070,Normal,Item,119/149,Promo,2020-07-31,2020,0.12
Great Ball 119 149 38 Pikachu Stamped,2686,Battle Academy,219131,Normal,Item,119/149,Promo,2020-07-31,2020,0.26
Great Ball 119 149 43 Charizard Stamped,2686,Battle Academy,219071,Normal,Item,119/149,Promo,2020-07-31,2020,0.15
Great Ball 119 149 48 Charizard Stamped,2686,Battle Academy,219072,Normal,Item,119/149,Promo,2020-07-31,2020,0.13
Great Ball 119 149 49 Pikachu Stamped,2686,Battle Academy,219132,Normal,Item,119/149,Promo,2020-07-31,2020,0.12
Great Ball 119 149 55 Charizard Stamped,2686,Battle Academy,219073,Normal,Item,119/149,Promo,2020-07-31,2020,0.12
Great Ball 119 149 57 Pikachu Stamped,2686,Battle Academy,219133,Normal,Item,119/149,Promo,2020-07-31,2020,0.1
Great Ball 119 149 Mewtwo Stamped,2686,Battle Academy,219185,Normal,Item,119/149,Promo,2020-07-31,2020,0.18
Hau 120 149 13 Pikachu Stamped,2686,Battle Academy,220079,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.14
Hau 120 149 28 Charizard Stamped,2686,Battle Academy,219076,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.11
Hau 120 149 33 Pikachu Stamped,2686,Battle Academy,220080,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.06
Hau 120 149 41 Charizard Stamped,2686,Battle Academy,219077,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.12
Hau 120 149 42 Pikachu Stamped,2686,Battle Academy,220081,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.04
Hau 120 149 52 Charizard Stamped,2686,Battle Academy,219078,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.13
Hau 120 149 54 Pikachu Stamped,2686,Battle Academy,220082,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.02
Hau 120 149 57 Charizard Stamped,2686,Battle Academy,219079,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.12
Hau 120 149 Mewtwo Stamped,2686,Battle Academy,219186,Normal,Supporter,120/149,Promo,2020-07-31,2020,0.24
Jacq Armarouge 49,2686,Battle Academy,557054,Normal,Supporter,175/198,Uncommon,2020-07-31,2020,0.31
Kangaskhan 55 70 4 Charizard Stamped,2686,Battle Academy,219082,Normal,Colorless,055/070,Promo,2020-07-31,2020,0.47
Kangaskhan 55 70 53 Charizard Stamped,2686,Battle Academy,219083,Normal,Colorless,055/070,Promo,2020-07-31,2020,0.46
Mareanie 105 214 Mewtwo Stamped,2686,Battle Academy,219176,Normal,Psychic,105/214,Promo,2020-07-31,2020,0.14
Mesprit 84 236 Mewtwo Stamped,2686,Battle Academy,219179,Normal,Psychic,084/236,Promo,2020-07-31,2020,0.21
Mew 32 68 Mewtwo Stamped,2686,Battle Academy,219177,Normal,Psychic,032/068,Promo,2020-07-31,2020,1.83
Mewtwo GX 31 68 Mewtwo Stamped,2686,Battle Academy,219171,Holofoil,Psychic,031/068,Promo,2020-07-31,2020,5.06
Moltres 38 214 46 Charizard Stamped,2686,Battle Academy,219084,Normal,Fire,038/214,Promo,2020-07-31,2020,0.84
Pikachu 19 68 15 Pikachu Stamped,2686,Battle Academy,219155,Normal,Lightning,019/068,Promo,2020-07-31,2020,2.11
Pikachu 19 68 2 Pikachu Stamped,2686,Battle Academy,219154,Normal,Lightning,019/068,Promo,2020-07-31,2020,0.9
Pikachu 19 68 30 Pikachu Stamped,2686,Battle Academy,219157,Normal,Lightning,019/068,Promo,2020-07-31,2020,1.99
Pikachu 19 68 55 Pikachu Stamped,2686,Battle Academy,219158,Normal,Lightning,019/068,Promo,2020-07-31,2020,2.7
Pokemon Catcher 126 149 54 Charizard Stamped,2686,Battle Academy,219085,Normal,Item,126/149,Promo,2020-07-31,2020,0.23
Pokemon Catcher 126 149 Mewtwo Stamped,2686,Battle Academy,219187,Normal,Item,126/149,Promo,2020-07-31,2020,0.13
Pokemon Fan Club 133 156 28 Pikachu Stamped,2686,Battle Academy,219159,Normal,Supporter,133/156,Promo,2020-07-31,2020,0.22
Pokemon Fan Club 133 156 45 Charizard Stamped,2686,Battle Academy,219086,Normal,Supporter,133/156,Promo,2020-07-31,2020,0.26
Potion 127 149 14 Charizard Stamped,2686,Battle Academy,219088,Normal,Item,127/149,Promo,2020-07-31,2020,0.09
Potion 127 149 20 Pikachu Stamped,2686,Battle Academy,219160,Normal,Item,127/149,Promo,2020-07-31,2020,0.17
Potion 127 149 37 Charizard Stamped,2686,Battle Academy,219089,Normal,Item,127/149,Promo,2020-07-31,2020,0.08
Potion 127 149 40 Pikachu Stamped,2686,Battle Academy,219161,Normal,Item,127/149,Promo,2020-07-31,2020,0.05
Potion 127 149 Mewtwo Stamped,2686,Battle Academy,219188,Normal,Item,127/149,Promo,2020-07-31,2020,0.07
Raichu GX 20 68 60 Pikachu Stamped,2686,Battle Academy,219163,Holofoil,Lightning,020/068,Promo,2020-07-31,2020,2.26
Salandit 25 156 13 Charizard Stamped,2686,Battle Academy,219091,Normal,Fire,025/156,Promo,2020-07-31,2020,0.11
Salandit 25 156 18 Charizard Stamped,2686,Battle Academy,219093,Normal,Fire,025/156,Promo,2020-07-31,2020,0.15
Salandit 25 156 31 Charizard Stamped,2686,Battle Academy,219094,Normal,Fire,025/156,Promo,2020-07-31,2020,0.15
Salazzle 34 236 23 Charizard Stamped,2686,Battle Academy,219096,Normal,Fire,034/236,Promo,2020-07-31,2020,0.18
Salazzle 34 236 49 Charizard Stamped,2686,Battle Academy,219097,Normal,Fire,034/236,Promo,2020-07-31,2020,0.17
Salazzle 34 236 7 Charizard Stamped,2686,Battle Academy,219095,Normal,Fire,034/236,Promo,2020-07-31,2020,0.15
Snorlax 50 68 Mewtwo Stamped,2686,Battle Academy,219182,Normal,Colorless,050/068,Promo,2020-07-31,2020,0.93
Switch 132 149 36 Pikachu Stamped,2686,Battle Academy,219164,Normal,Item,132/149,Promo,2020-07-31,2020,0.11
Switch 132 149 40 Charizard Stamped,2686,Battle Academy,219098,Normal,Item,132/149,Promo,2020-07-31,2020,0.11
Switch 132 149 52 Pikachu Stamped,2686,Battle Academy,219165,Normal,Item,132/149,Promo,2020-07-31,2020,0.13
Switch 132 149 58 Charizard Stamped,2686,Battle Academy,219099,Normal,Item,132/149,Promo,2020-07-31,2020,0.24
Switch 132 149 Mewtwo Stamped,2686,Battle Academy,219189,Normal,Item,132/149,Promo,2020-07-31,2020,0.19
Tauros 164 236 14 Pikachu Stamped,2686,Battle Academy,219166,Normal,Colorless,164/236,Promo,2020-07-31,2020,0.34
Tauros 164 236 37 Pikachu Stamped,2686,Battle Academy,219167,Normal,Colorless,164/236,Promo,2020-07-31,2020,0.33
Toxapex 97 236 Mewtwo Stamped,2686,Battle Academy,219175,Normal,Psychic,097/236,Promo,2020-07-31,2020,0.23
Welder 189 214 25 Charizard Stamped,2686,Battle Academy,219100,Normal,Supporter,189/214,Promo,2020-07-31,2020,0.45
Zebstrika 45 181 16 Pikachu Stamped,2686,Battle Academy,219168,Normal,Lightning,045/181,Promo,2020-07-31,2020,0.28
Zebstrika 45 181 23 Pikachu Stamped,2686,Battle Academy,219170,Normal,Lightning,045/181,Promo,2020-07-31,2020,0.19
Accelgor,2675,SWSH03: Darkness Ablaze,219087,Normal,Grass,010/189,Rare,2020-08-14,2020,0.15
Accelgor,2675,SWSH03: Darkness Ablaze,219087,Reverse Holofoil,Grass,010/189,Rare,2020-08-14,2020,0.29
Aggron,2675,SWSH03: Darkness Ablaze,219381,Holofoil,Metal,123/189,Holo Rare,2020-08-14,2020,0.26
Aggron,2675,SWSH03: Darkness Ablaze,219381,Reverse Holofoil,Metal,123/189,Holo Rare,2020-08-14,2020,0.44
Ampharos,2675,SWSH03: Darkness Ablaze,219403,Normal,Lightning,057/189,Rare,2020-08-14,2020,0.24
Ampharos,2675,SWSH03: Darkness Ablaze,219403,Reverse Holofoil,Lightning,057/189,Rare,2020-08-14,2020,0.44
Arctovish,2675,SWSH03: Darkness Ablaze,219384,Reverse Holofoil,Water,054/189,Rare,2020-08-14,2020,0.51
Arctovish,2675,SWSH03: Darkness Ablaze,219384,Normal,Water,054/189,Rare,2020-08-14,2020,0.31
Arctozolt,2675,SWSH03: Darkness Ablaze,219434,Reverse Holofoil,Lightning,066/189,Holo Rare,2020-08-14,2020,0.96
Arctozolt,2675,SWSH03: Darkness Ablaze,219434,Holofoil,Lightning,066/189,Holo Rare,2020-08-14,2020,1.1
Ariados,2675,SWSH03: Darkness Ablaze,219405,Reverse Holofoil,Darkness,103/189,Uncommon,2020-08-14,2020,0.19
Ariados,2675,SWSH03: Darkness Ablaze,219405,Normal,Darkness,103/189,Uncommon,2020-08-14,2020,0.07
Aron,2675,SWSH03: Darkness Ablaze,219378,Reverse Holofoil,Metal,121/189,Common,2020-08-14,2020,0.2
Aron,2675,SWSH03: Darkness Ablaze,219378,Normal,Metal,121/189,Common,2020-08-14,2020,0.07
Beartic,2675,SWSH03: Darkness Ablaze,219361,Reverse Holofoil,Water,049/189,Rare,2020-08-14,2020,0.34
Beartic,2675,SWSH03: Darkness Ablaze,219361,Normal,Water,049/189,Rare,2020-08-14,2020,0.17
Big Parasol,2675,SWSH03: Darkness Ablaze,219265,Reverse Holofoil,Tool,157/189,Uncommon,2020-08-14,2020,0.32
Big Parasol,2675,SWSH03: Darkness Ablaze,219265,Normal,Tool,157/189,Uncommon,2020-08-14,2020,0.09
Big Parasol Secret,2675,SWSH03: Darkness Ablaze,219316,Holofoil,Tool,199/189,Secret Rare,2020-08-14,2020,2.04
Billowing Smoke,2675,SWSH03: Darkness Ablaze,219268,Reverse Holofoil,Tool,158/189,Uncommon,2020-08-14,2020,0.24
Billowing Smoke,2675,SWSH03: Darkness Ablaze,219268,Normal,Tool,158/189,Uncommon,2020-08-14,2020,0.1
Bird Keeper,2675,SWSH03: Darkness Ablaze,219269,Reverse Holofoil,Supporter,159/189,Uncommon,2020-08-14,2020,0.26
Bird Keeper,2675,SWSH03: Darkness Ablaze,219269,Normal,Supporter,159/189,Uncommon,2020-08-14,2020,0.16
Blaziken,2675,SWSH03: Darkness Ablaze,219237,Holofoil,Fire,024/189,Holo Rare,2020-08-14,2020,0.44
Blaziken,2675,SWSH03: Darkness Ablaze,219237,Reverse Holofoil,Fire,024/189,Holo Rare,2020-08-14,2020,0.7
Bounsweet,2675,SWSH03: Darkness Ablaze,219227,Normal,Grass,014/189,Common,2020-08-14,2020,0.11
Bounsweet,2675,SWSH03: Darkness Ablaze,219227,Reverse Holofoil,Grass,014/189,Common,2020-08-14,2020,0.35
Bunnelby,2675,SWSH03: Darkness Ablaze,219362,Normal,Colorless,150/189,Common,2020-08-14,2020,0.09
Bunnelby,2675,SWSH03: Darkness Ablaze,219362,Reverse Holofoil,Colorless,150/189,Common,2020-08-14,2020,0.31
Butterfree V,2675,SWSH03: Darkness Ablaze,219054,Holofoil,Grass,001/189,Ultra Rare,2020-08-14,2020,0.93
Butterfree V Full Art,2675,SWSH03: Darkness Ablaze,219297,Holofoil,Grass,177/189,Ultra Rare,2020-08-14,2020,3.38
Butterfree VMAX,2675,SWSH03: Darkness Ablaze,219055,Holofoil,Grass,002/189,Ultra Rare,2020-08-14,2020,3.27
Butterfree VMAX Secret,2675,SWSH03: Darkness Ablaze,219312,Holofoil,Grass,190/189,Secret Rare,2020-08-14,2020,12.02
Cape of Toughness,2675,SWSH03: Darkness Ablaze,219272,Reverse Holofoil,Tool,160/189,Uncommon,2020-08-14,2020,0.42
Cape of Toughness,2675,SWSH03: Darkness Ablaze,219272,Normal,Tool,160/189,Uncommon,2020-08-14,2020,0.14
Capture Energy Secret,2675,SWSH03: Darkness Ablaze,219325,Holofoil,Special Energy,201/189,Secret Rare,2020-08-14,2020,2.67
Carnivine,2675,SWSH03: Darkness Ablaze,219069,Normal,Grass,005/189,Uncommon,2020-08-14,2020,0.05
Carnivine,2675,SWSH03: Darkness Ablaze,219069,Reverse Holofoil,Grass,005/189,Uncommon,2020-08-14,2020,0.15
Centiskorch V,2675,SWSH03: Darkness Ablaze,219249,Holofoil,Fire,033/189,Ultra Rare,2020-08-14,2020,0.77
Centiskorch V Full Art,2675,SWSH03: Darkness Ablaze,219299,Holofoil,Fire,179/189,Ultra Rare,2020-08-14,2020,1.62
Centiskorch VMAX,2675,SWSH03: Darkness Ablaze,219250,Holofoil,Fire,034/189,Ultra Rare,2020-08-14,2020,1.98
Centiskorch VMAX Secret,2675,SWSH03: Darkness Ablaze,219313,Holofoil,Fire,191/189,Secret Rare,2020-08-14,2020,6.83
Charizard V,2675,SWSH03: Darkness Ablaze,219232,Holofoil,Fire,019/189,Ultra Rare,2020-08-14,2020,5.19
Charizard VMAX,2675,SWSH03: Darkness Ablaze,219233,Holofoil,Fire,020/189,Ultra Rare,2020-08-14,2020,50.44
Coalossal Secret,2675,SWSH03: Darkness Ablaze,219323,Holofoil,Fighting,198/189,Secret Rare,2020-08-14,2020,4.73
Combusken,2675,SWSH03: Darkness Ablaze,219236,Reverse Holofoil,Fire,023/189,Uncommon,2020-08-14,2020,0.29
Combusken,2675,SWSH03: Darkness Ablaze,219236,Normal,Fire,023/189,Uncommon,2020-08-14,2020,0.13
Copperajah,2675,SWSH03: Darkness Ablaze,219396,Holofoil,Metal,132/189,Holo Rare,2020-08-14,2020,0.23
Copperajah,2675,SWSH03: Darkness Ablaze,219396,Reverse Holofoil,Metal,132/189,Holo Rare,2020-08-14,2020,0.29
Corviknight,2675,SWSH03: Darkness Ablaze,219371,Reverse Holofoil,Colorless,156/189,Holo Rare,2020-08-14,2020,0.33
Corviknight,2675,SWSH03: Darkness Ablaze,219371,Holofoil,Colorless,156/189,Holo Rare,2020-08-14,2020,0.26
Corvisquire,2675,SWSH03: Darkness Ablaze,219370,Reverse Holofoil,Colorless,155/189,Uncommon,2020-08-14,2020,0.16
Corvisquire,2675,SWSH03: Darkness Ablaze,219370,Normal,Colorless,155/189,Uncommon,2020-08-14,2020,0.07
Crobat V,2675,SWSH03: Darkness Ablaze,219406,Holofoil,Darkness,104/189,Ultra Rare,2020-08-14,2020,0.69
Crobat V Full Art,2675,SWSH03: Darkness Ablaze,219304,Holofoil,Darkness,182/189,Ultra Rare,2020-08-14,2020,2.26
Cubchoo,2675,SWSH03: Darkness Ablaze,219358,Normal,Water,048/189,Common,2020-08-14,2020,0.12
Cubchoo,2675,SWSH03: Darkness Ablaze,219358,Reverse Holofoil,Water,048/189,Common,2020-08-14,2020,0.19
Cufant,2675,SWSH03: Darkness Ablaze,219395,Normal,Metal,131/189,Common,2020-08-14,2020,0.08
Cufant,2675,SWSH03: Darkness Ablaze,219395,Reverse Holofoil,Metal,131/189,Common,2020-08-14,2020,0.18
Darkrai,2675,SWSH03: Darkness Ablaze,219409,Holofoil,Darkness,105/189,Holo Rare,2020-08-14,2020,0.25
Darkrai,2675,SWSH03: Darkness Ablaze,219409,Reverse Holofoil,Darkness,105/189,Holo Rare,2020-08-14,2020,0.49
Dartrix,2675,SWSH03: Darkness Ablaze,219092,Normal,Grass,012/189,Uncommon,2020-08-14,2020,0.09
Dartrix,2675,SWSH03: Darkness Ablaze,219092,Reverse Holofoil,Grass,012/189,Uncommon,2020-08-14,2020,0.19
Decidueye,2675,SWSH03: Darkness Ablaze,219226,Reverse Holofoil,Grass,013/189,Holo Rare,2020-08-14,2020,0.37
Decidueye,2675,SWSH03: Darkness Ablaze,219226,Holofoil,Grass,013/189,Holo Rare,2020-08-14,2020,0.29
Dedenne,2675,SWSH03: Darkness Ablaze,219462,Reverse Holofoil,Psychic,078/189,Uncommon,2020-08-14,2020,0.39
